,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
12657,1,1,2,2,1,0,2,6694,1,24,0,0,0,195,16.0,,9,0,1,2,19,12110
12658,0,0,1,5,7,0,2,4722,1,45,0,0,0,234,29.0,2015.0,16,0,2,2,23,20113
12659,0,1,3,3,5,2,3,4393,1,69,0,0,1,119,20.0,2011.0,16,1,2,3,26,19107
12660,0,1,1,1,2,0,2,5282,1,41,0,0,1,137,26.0,,19,0,1,6,12,24062
12661,0,0,1,4,5,0,2,4484,1,26,0,0,1,178,43.0,2004.0,39,0,0,3,14,53141
12662,0,0,2,4,7,1,3,4338,1,39,0,0,0,217,38.0,,17,0,3,2,25,20143
12663,0,2,3,0,3,0,5,3562,1,66,0,0,0,213,25.0,1999.0,25,1,1,3,30,36100
12664,0,0,1,4,1,0,4,4947,1,49,0,0,1,100,30.0,,30,1,1,2,25,43055
12665,0,1,1,3,3,0,4,4492,1,29,0,0,0,182,18.0,2009.0,24,1,4,5,26,34142
12666,0,1,2,3,3,0,2,3853,1,22,0,0,1,231,26.0,2003.0,23,0,3,3,11,28094
12667,0,0,1,4,0,0,3,4872,1,69,0,0,1,122,24.0,,18,0,1,6,25,22082
12668,0,2,2,5,7,3,2,5274,0,67,1,0,1,100,28.0,2013.0,11,0,2,6,2,13109
12669,0,0,2,4,5,0,2,5548,1,48,0,1,1,94,31.0,2012.0,11,0,4,1,10,14057
12670,0,2,1,5,5,4,2,5980,0,27,0,0,0,125,26.0,2011.0,20,1,4,2,15,26144
12671,0,2,1,5,8,0,2,7425,0,36,0,0,0,61,22.0,2003.0,28,0,2,5,13,34150
12672,0,0,2,4,8,0,2,3857,0,38,0,0,1,209,34.0,1998.0,32,1,0,2,10,42059
12673,0,1,3,3,6,2,4,5543,1,45,0,0,1,94,29.0,,15,0,2,2,26,18126
12674,0,1,3,2,8,0,3,4155,1,52,0,0,0,123,37.0,2007.0,23,1,1,4,19,32103
12675,0,1,1,3,2,2,3,4097,1,36,0,0,1,157,32.0,,0,0,5,0,26,5103
12676,0,1,1,3,1,0,3,5387,0,38,0,0,1,200,42.0,,23,0,0,4,26,30103
12677,0,1,2,3,0,0,3,4017,1,16,0,0,0,264,27.0,,28,0,0,6,26,37110
12678,0,2,1,0,8,0,2,3517,0,36,0,0,1,135,34.0,2015.0,12,0,2,6,3,15064
12679,0,2,3,0,0,0,3,4187,0,35,0,0,1,212,,,25,0,0,3,30,31058
12680,0,0,2,4,5,0,3,4318,1,32,0,0,1,103,25.0,2003.0,38,0,2,5,14,48083
12681,0,1,3,1,7,0,3,4491,0,54,0,0,1,212,26.0,2003.0,31,0,4,6,12,41141
12682,0,2,1,0,4,0,4,4603,1,53,0,0,0,154,26.0,2004.0,35,0,0,6,30,47062
12683,0,2,3,5,0,0,3,4634,1,30,0,0,0,253,29.0,,33,0,1,6,9,45055
12684,0,2,1,0,5,1,3,4588,0,55,0,0,0,221,21.0,2012.0,13,1,1,4,21,17085
12685,0,0,1,5,3,1,3,4268,0,42,0,0,1,200,24.0,2018.0,8,0,3,4,28,9148
12686,0,1,1,3,4,0,3,5501,0,45,0,0,1,101,36.0,2023.0,0,0,5,0,26,11070
12687,0,0,3,5,7,0,3,3762,0,26,0,0,1,185,26.0,1998.0,22,1,1,3,23,29113
12688,0,1,3,3,6,0,1,3601,1,50,0,0,1,87,35.0,1999.0,38,0,4,5,11,51135
12689,0,1,3,3,1,0,3,5287,0,70,0,0,1,74,32.0,,24,1,1,4,11,31067
12690,0,0,1,5,3,2,3,5798,0,66,0,0,1,111,22.0,2014.0,12,0,4,1,28,15111
12691,0,0,1,4,3,3,2,5039,1,25,0,0,1,206,27.0,2015.0,9,1,1,2,14,12083
12692,0,0,1,4,0,0,2,4039,0,26,0,0,1,84,,,23,0,2,3,5,28061
12693,0,0,1,5,3,0,2,3823,0,55,1,0,1,182,54.0,2021.0,4,1,2,2,6,6072
12694,0,0,3,4,7,0,3,4044,0,48,0,0,0,178,27.0,2009.0,18,1,1,6,10,23057
12695,0,2,1,0,6,0,3,3204,0,16,0,1,1,80,28.0,2009.0,20,1,1,5,30,27150
12696,0,0,1,4,8,1,4,4533,0,26,0,0,0,183,50.0,2006.0,33,0,4,5,5,43068
12697,0,1,1,3,3,1,2,5938,1,61,0,0,0,250,18.0,2007.0,16,0,0,3,26,20057
12698,0,1,3,2,3,2,2,5497,1,65,0,0,0,79,20.0,,16,0,0,6,27,20100
12699,0,1,2,3,2,1,1,3234,0,54,0,0,1,225,28.0,,0,0,5,0,26,4083
12700,0,2,3,5,3,2,4,8428,1,44,0,0,0,263,18.0,,10,0,2,5,9,11070
12701,0,0,1,4,5,0,4,4166,1,66,0,0,1,67,29.0,2014.0,21,0,2,3,17,26138
12702,1,0,1,5,8,0,3,3130,1,22,0,0,1,107,27.0,2012.0,12,0,0,4,23,16114
12703,0,1,3,3,0,2,2,4367,1,30,0,0,0,195,19.0,,29,0,4,2,11,38146
12704,0,1,3,2,6,0,3,4978,0,18,0,0,1,112,21.0,2010.0,19,1,0,5,19,25120
12705,0,1,1,2,4,3,2,4853,0,20,0,0,0,127,28.0,,16,0,4,2,27,20151
12706,0,2,1,0,8,3,2,5079,1,70,0,0,0,190,25.0,,6,0,4,1,30,7080
12707,0,1,3,3,5,1,4,5335,0,20,0,0,1,234,,2014.0,9,0,0,2,26,12103
12708,0,1,2,2,6,0,2,3351,1,19,0,0,0,223,21.0,2019.0,6,0,4,3,27,8085
12709,0,2,2,5,6,0,4,4652,0,39,1,0,1,221,20.0,2010.0,22,1,1,4,15,31056
12710,0,1,1,3,4,1,3,3843,0,42,0,1,1,63,31.0,2012.0,20,0,4,5,26,26064
12711,1,0,3,4,7,0,2,5381,0,35,0,0,0,259,22.0,2006.0,26,0,3,6,10,32076
12712,0,1,3,3,4,0,3,6646,1,49,0,0,1,226,29.0,2014.0,21,0,0,4,26,29062
12713,0,1,1,3,0,2,4,6088,0,27,0,0,1,121,27.0,,22,0,0,2,26,28086
12714,0,0,3,5,0,0,3,4681,0,40,1,1,1,55,,,14,0,2,2,6,16117
12715,0,1,1,1,4,1,4,4944,0,54,0,0,0,145,28.0,,19,0,0,3,22,24147
12716,0,0,2,5,3,0,2,5273,0,15,0,0,1,132,34.0,2002.0,23,1,1,4,23,33077
12717,0,0,1,5,1,0,4,6452,0,28,1,0,1,216,34.0,,18,0,4,3,23,22107
12718,0,2,2,0,4,1,2,5888,1,54,0,0,0,101,19.0,2020.0,6,0,0,1,21,8073
12719,0,1,1,3,6,1,2,2698,0,29,0,0,1,254,34.0,,4,0,3,3,26,5102
12720,0,1,1,1,4,1,3,3659,0,42,0,0,1,70,21.0,2016.0,9,0,4,1,22,12138
12721,0,0,3,5,5,0,3,4369,1,39,0,0,0,72,19.0,2014.0,11,0,3,5,6,13085
12722,0,1,2,3,4,2,1,8042,0,16,0,0,1,144,24.0,,24,1,0,4,26,31069
12723,0,0,1,4,7,0,3,8789,1,18,0,0,1,185,22.0,2002.0,24,0,4,6,24,31061
12724,0,2,2,5,8,0,2,6701,0,46,1,0,1,138,33.0,2022.0,0,0,5,0,15,8146
12725,0,1,2,1,4,1,3,4090,0,21,1,0,1,108,26.0,2019.0,6,1,4,2,32,8068
12726,1,2,2,5,6,1,2,4230,0,57,0,0,1,106,25.0,,9,1,4,6,15,12099
12727,0,1,1,3,7,0,4,5639,1,18,0,0,0,88,17.0,2002.0,34,1,2,6,26,43141
12728,0,0,1,5,5,0,3,4214,1,57,0,0,1,168,30.0,2001.0,27,1,1,3,29,38056
12729,0,1,2,2,7,0,2,4135,0,57,1,0,1,147,28.0,2023.0,0,0,5,0,19,7142
12730,0,2,1,5,3,0,3,5890,0,54,0,1,1,197,36.0,2007.0,29,1,3,6,13,38075
12731,0,2,2,0,6,0,2,3017,0,30,0,0,1,101,24.0,2022.0,0,0,5,0,21,6146
12732,0,0,2,4,0,0,2,4899,0,15,0,0,1,248,41.0,,25,0,0,6,25,31144
12733,0,2,1,5,2,1,3,3510,0,40,1,0,1,208,30.0,,8,0,2,2,13,9127
12734,0,1,1,1,1,0,4,4667,0,41,0,0,0,267,22.0,,18,0,3,4,12,21103
12735,0,1,3,3,0,0,4,4267,1,44,0,0,1,95,30.0,,4,0,4,3,11,5149
12736,0,0,1,4,8,1,4,6064,0,38,0,0,1,260,24.0,,14,1,1,5,24,18066
12737,0,1,2,1,3,1,4,7447,0,41,0,0,0,256,38.0,,12,0,3,5,32,14133
12738,0,1,3,2,2,0,4,3131,1,27,0,0,0,82,36.0,,27,0,4,6,19,35124
12739,0,1,3,3,2,0,2,6528,0,35,0,0,1,133,28.0,,39,0,0,2,11,52077
12740,0,2,2,5,5,0,2,7691,1,36,0,0,1,257,,2019.0,5,0,2,3,9,6150
12741,0,1,3,3,5,4,2,5275,0,52,0,0,0,178,21.0,2001.0,24,1,2,2,11,29078
12742,0,1,1,3,5,0,3,4227,1,30,0,0,1,69,36.0,,13,1,0,1,26,17145
12743,0,2,1,0,4,0,2,5140,1,69,0,0,0,215,21.0,2010.0,20,1,4,6,30,28071
12744,0,1,3,3,6,0,3,5263,1,28,0,0,1,157,42.0,2008.0,19,1,0,3,11,25130
12745,0,1,3,3,4,0,2,7552,0,27,0,0,1,157,33.0,2010.0,17,0,0,4,26,23070
12746,0,1,1,1,1,4,2,4689,1,15,0,0,1,168,,,24,1,3,6,12,28074
12747,0,0,1,5,5,0,2,6877,1,67,0,0,1,144,32.0,2005.0,27,0,2,4,23,33111
12748,0,1,1,2,7,1,2,4478,1,67,0,0,1,110,27.0,2006.0,23,1,1,3,27,30062
12749,0,1,3,1,3,0,4,3183,0,29,0,0,1,136,32.0,1999.0,25,0,0,2,12,33147
12750,0,0,1,5,4,2,3,5774,0,46,0,0,0,73,25.0,1997.0,23,0,4,2,29,30087
12751,0,0,1,4,7,0,2,4282,0,37,0,0,1,113,25.0,2005.0,31,0,4,3,14,42140
12752,0,1,2,1,5,0,2,4596,0,19,0,0,1,258,,2017.0,12,1,1,1,1,18091
12753,0,0,3,4,6,3,4,4754,0,67,0,0,1,100,28.0,,9,0,0,5,25,11073
12754,0,0,1,5,6,0,4,4458,1,54,0,0,1,262,36.0,2022.0,0,0,5,0,28,14091
12755,0,0,2,4,1,0,2,4995,1,61,0,0,1,74,24.0,,17,0,3,1,25,22105
12756,0,1,3,3,4,0,2,7461,0,30,0,0,1,130,26.0,2007.0,21,0,4,4,11,26085
12757,0,2,1,0,4,5,4,4360,1,45,0,0,1,259,36.0,,0,0,5,0,16,3071
12758,0,1,1,2,8,0,4,3359,0,15,1,1,1,57,28.0,2003.0,35,1,1,3,27,49097
12759,0,1,1,1,1,0,3,5214,1,49,0,0,1,242,27.0,,25,0,1,4,18,31122
12760,0,1,1,1,4,0,3,5076,1,37,0,0,1,93,24.0,2014.0,8,1,4,1,12,11087
12761,0,2,2,5,4,0,2,5973,1,63,0,0,0,106,19.0,2009.0,12,1,3,5,9,14137
12762,0,0,1,5,4,0,3,4342,0,19,0,0,1,215,22.0,2008.0,19,0,2,3,28,22118
12763,1,1,3,2,7,2,4,5030,1,30,0,0,0,130,37.0,,5,1,2,5,27,6099
12764,0,0,3,5,3,1,5,5393,0,34,0,0,0,113,48.0,2013.0,17,1,1,4,6,22062
12765,0,1,3,2,4,2,2,4943,0,52,0,0,1,170,22.0,,9,0,2,1,19,10073
12766,0,0,3,5,1,0,4,3463,0,59,0,0,0,221,39.0,,18,1,2,4,23,21130
12767,0,2,1,0,8,0,4,3408,0,25,0,1,1,91,28.0,1996.0,25,1,0,2,3,32141
12768,0,0,1,5,8,1,2,5848,0,52,0,0,0,69,34.0,,21,0,0,3,23,26096
12769,0,2,2,0,8,0,2,4728,1,16,0,0,1,178,22.0,1999.0,34,0,0,6,21,46124
12770,0,2,1,0,5,1,3,5859,1,22,0,0,0,184,18.0,2003.0,26,0,3,3,21,32143
12771,0,0,1,5,4,0,2,4333,1,65,0,0,1,113,30.0,2003.0,26,0,0,3,6,36151
12772,0,0,1,5,5,3,4,3422,0,36,0,0,1,187,36.0,,14,0,3,2,28,16147
12773,0,1,2,1,8,0,2,3993,1,63,0,0,0,169,18.0,,5,0,0,6,32,7082
12774,0,0,3,4,4,1,5,5270,1,61,0,0,1,234,26.0,2019.0,6,1,0,3,14,8096
12775,0,0,1,5,8,1,3,6537,0,24,0,0,1,251,22.0,,6,1,3,5,6,7060
12776,1,0,1,5,1,2,2,5537,0,63,0,0,0,76,,,4,0,4,1,28,5063
12777,0,1,1,3,4,1,4,5385,0,62,1,0,1,103,,2016.0,9,0,3,3,26,10141
12778,0,2,3,5,6,0,4,6365,0,48,0,0,1,220,29.0,2009.0,17,1,1,3,15,24114
12779,0,0,3,4,5,0,5,4675,1,43,0,0,0,148,25.0,2015.0,9,0,4,3,14,11151
12780,0,0,3,5,7,0,4,4356,0,17,0,0,0,170,22.0,2004.0,16,0,3,4,23,19136
12781,1,1,3,1,6,1,2,5013,1,35,0,0,1,143,32.0,2015.0,13,0,0,5,12,18095
12782,1,0,1,4,7,1,3,6989,0,18,0,0,1,140,23.0,1998.0,29,0,4,6,14,38068
12783,0,1,2,2,4,0,2,4589,1,16,0,0,0,165,39.0,2008.0,20,1,1,4,19,29098
12784,0,0,2,5,5,1,2,5313,1,23,0,0,0,221,26.0,2003.0,14,0,2,4,29,17078
12785,0,0,3,4,2,0,3,4888,0,33,0,0,1,152,22.0,,25,0,2,4,10,28133
12786,1,1,3,3,4,0,3,5559,1,53,0,0,0,206,22.0,,23,1,2,4,11,28118
12787,0,1,3,3,3,1,5,4040,0,21,0,1,1,146,30.0,2022.0,0,0,5,0,26,6115
12788,0,0,2,4,1,0,4,4596,1,42,0,0,1,145,27.0,,21,0,0,5,25,29103
12789,0,1,2,1,2,2,3,4887,0,40,0,0,1,240,27.0,,19,0,3,4,32,22086
12790,0,1,1,3,8,0,4,7251,0,20,0,0,1,113,27.0,2013.0,15,1,1,2,26,22070
12791,0,0,2,5,5,1,2,7475,0,23,0,0,1,195,31.0,1998.0,27,0,4,2,29,35121
12792,0,1,1,1,8,0,2,4966,1,21,0,0,0,175,32.0,2022.0,0,0,5,0,1,6083
12793,0,2,1,0,1,1,3,6331,1,50,0,0,1,175,,,15,0,1,5,3,19131
12794,0,0,3,4,7,1,2,4805,0,42,0,0,1,68,31.0,,4,0,4,1,25,5145
12795,0,1,3,2,5,0,3,4128,1,68,0,0,0,55,16.0,2012.0,12,1,1,2,19,16127
12796,0,0,2,4,0,0,2,4597,0,37,0,0,0,57,25.0,,32,0,0,2,10,42079
12797,0,1,2,1,5,0,4,3325,1,34,0,0,0,228,18.0,2000.0,25,0,2,4,12,29118
12798,0,1,1,2,0,0,4,3914,1,47,0,0,0,201,21.0,,4,0,0,2,27,6066
12799,0,0,3,5,5,0,6,4889,0,16,0,0,1,67,26.0,2020.0,5,0,2,3,23,6149
12800,0,1,1,3,0,1,3,7069,0,53,0,1,0,244,30.0,,25,0,0,6,26,33101
12801,0,1,1,2,5,0,2,4932,1,16,0,0,1,250,32.0,2002.0,28,1,1,4,27,37123
12802,0,1,3,1,2,3,4,7591,1,46,1,0,1,70,30.0,,11,0,2,1,1,13080
12803,0,0,1,5,2,0,3,5108,1,19,0,0,1,57,34.0,,22,0,2,4,29,27059
12804,0,0,2,4,7,0,4,3164,0,59,0,0,1,125,45.0,2020.0,8,0,4,3,14,10059
12805,0,1,0,2,0,0,8,4591,0,67,0,0,0,115,18.0,,16,0,2,4,27,20088
12806,0,1,1,3,6,1,3,6469,0,52,0,0,1,67,29.0,2011.0,22,0,2,6,26,26073
12807,0,1,2,1,6,0,4,5066,0,38,0,0,0,182,25.0,1999.0,36,0,4,4,32,49062
12808,0,0,3,4,7,1,3,3975,1,31,0,0,1,128,28.0,,15,1,1,6,25,19092
12809,0,1,2,3,6,1,3,5091,0,21,0,0,0,252,22.0,2006.0,24,1,0,3,26,32118
12810,0,2,3,5,2,0,3,4355,1,24,0,0,1,86,,,13,0,0,5,8,19101
12811,0,0,3,4,1,0,2,9712,1,68,0,0,1,117,39.0,,25,0,3,2,10,30107
12812,0,2,1,5,6,0,4,4931,0,31,0,0,1,134,25.0,,11,1,1,6,13,14099
12813,0,0,1,5,0,2,2,4589,1,43,0,0,1,260,24.0,,13,0,0,4,28,17139
12814,0,2,3,5,4,0,6,4227,0,63,0,0,1,201,39.0,2008.0,18,0,4,2,9,23124
12815,0,1,2,1,8,0,1,7359,1,20,0,0,1,162,50.0,2022.0,0,0,5,0,12,14082
12816,0,1,1,3,5,0,4,4931,1,62,0,0,1,247,30.0,2021.0,5,1,4,3,26,6080
12817,0,0,3,4,6,0,5,5064,0,58,0,0,0,208,22.0,2022.0,0,0,5,0,5,8060
12818,0,1,3,3,4,1,3,5835,0,64,0,0,1,271,28.0,,5,0,0,4,11,7082
12819,0,0,2,4,0,0,2,5137,1,44,0,0,1,129,26.0,,23,0,2,5,14,28150
12820,0,2,1,5,6,0,4,4884,0,56,0,0,0,260,21.0,2010.0,20,1,1,3,9,25109
12821,0,2,3,5,5,1,3,5793,0,50,0,0,0,83,20.0,2004.0,29,0,3,6,8,35061
12822,0,0,1,4,1,0,2,3604,1,38,0,0,1,189,24.0,,11,0,3,2,17,12100
12823,0,0,0,4,8,3,3,4280,1,51,0,0,1,246,27.0,2001.0,24,1,2,2,14,28092
12824,0,0,2,5,1,0,3,4453,0,60,0,0,1,71,38.0,,15,0,3,1,29,17111
12825,0,0,3,5,5,3,4,4122,0,43,0,0,1,173,28.0,2007.0,18,1,1,5,23,23069
12826,0,0,3,5,6,3,3,3479,0,56,0,0,0,224,35.0,,16,1,4,3,23,22112
12827,0,2,1,5,8,0,2,5483,1,17,0,0,0,150,,2016.0,5,0,0,4,9,7135
12828,0,1,3,3,4,0,3,5175,0,26,0,0,0,145,23.0,1998.0,22,0,2,4,11,27100
12829,0,1,1,2,6,1,3,4042,1,65,0,0,1,245,44.0,,0,0,5,0,27,3075
12830,0,1,1,2,0,1,4,5002,0,20,0,0,1,76,20.0,,24,0,0,4,27,30069
12831,1,1,1,3,5,1,3,4947,1,34,0,0,0,249,29.0,1999.0,17,0,2,3,26,21079
12832,0,2,1,5,4,0,2,4274,0,54,0,0,1,97,20.0,2010.0,18,0,4,2,8,23060
12833,0,1,1,3,4,0,3,4606,0,65,0,1,1,220,,2010.0,18,0,4,6,26,23146
12834,0,0,1,5,8,0,4,5198,1,54,0,0,0,133,34.0,2016.0,12,0,0,1,28,16107
12835,0,2,2,0,3,0,2,5298,0,36,0,0,0,245,24.0,2017.0,12,0,4,1,21,17095
12836,0,2,1,0,1,1,4,4710,0,24,0,0,0,218,25.0,,0,0,5,0,30,3134
12837,0,1,3,2,3,4,4,5122,0,19,0,0,1,196,28.0,2006.0,24,1,2,4,19,28055
12838,0,1,0,3,8,0,8,3531,0,24,1,0,1,121,35.0,2016.0,10,1,0,2,26,15071
12839,0,1,1,1,0,0,3,4404,1,54,0,0,1,226,27.0,,12,0,1,2,12,15065
12840,0,1,1,1,3,5,4,5596,1,35,0,0,0,63,37.0,,19,0,3,3,22,21093
12841,0,1,1,3,6,0,3,5022,1,66,0,0,0,148,25.0,2007.0,19,0,2,6,26,24137
12842,0,1,2,2,8,0,2,3976,1,17,0,0,1,236,36.0,2020.0,6,0,0,1,19,7059
12843,0,1,3,2,3,0,4,4146,1,24,0,0,1,251,29.0,2022.0,0,0,5,0,19,5074
12844,0,2,1,5,7,0,3,5193,0,63,1,1,0,66,32.0,2020.0,6,0,2,1,13,7114
12845,0,1,3,1,4,1,4,4868,0,57,0,0,1,228,38.0,2012.0,23,1,1,4,12,31138
12846,0,2,2,5,1,0,2,4384,1,38,0,0,1,259,39.0,,24,1,2,2,9,28110
12847,0,0,3,5,3,0,3,4500,1,23,0,0,1,172,29.0,2003.0,24,1,1,5,6,30074
12848,0,1,3,3,5,0,2,5040,0,21,0,0,0,170,32.0,2018.0,10,0,2,6,11,13139
12849,0,1,2,3,5,0,2,4169,0,66,0,0,1,230,27.0,2020.0,6,0,4,3,26,9116
12850,0,0,1,5,8,0,2,6005,0,63,1,0,1,186,28.0,2001.0,24,0,0,6,28,30078
12851,0,1,3,3,4,0,4,5185,1,43,0,0,1,203,27.0,2002.0,24,0,4,6,11,30109
12852,0,2,1,0,8,0,3,4383,0,15,0,0,1,94,24.0,2019.0,9,1,3,5,3,11093
12853,0,1,3,2,8,1,2,5520,0,60,0,0,1,214,42.0,2017.0,9,0,0,2,19,12100
12854,0,0,1,5,8,2,4,4801,0,69,0,0,1,238,26.0,,0,0,5,0,28,3066
12855,0,2,3,5,8,0,4,5298,0,26,0,0,1,263,28.0,,10,0,4,2,9,13136
12856,0,0,3,4,5,0,3,5236,1,29,0,0,0,82,20.0,2000.0,24,1,1,6,25,30143
12857,0,2,2,5,1,0,2,5653,1,26,1,0,1,240,30.0,,24,0,2,4,2,28114
12858,0,1,1,3,6,0,3,4266,1,69,0,0,1,237,29.0,1997.0,22,0,0,3,26,29092
12859,0,2,1,0,6,0,2,4185,1,20,1,0,1,131,25.0,2017.0,5,1,2,6,31,5139
12860,0,0,1,5,0,1,4,6213,1,66,0,1,1,157,33.0,,29,0,3,3,28,35099
12861,0,2,2,0,7,0,2,4941,0,28,0,0,1,217,26.0,2015.0,19,0,2,1,16,24081
12862,0,0,1,4,0,2,2,5455,1,59,0,0,1,128,29.0,,4,0,2,2,17,5083
12863,0,0,3,4,1,0,4,4898,0,32,0,0,1,223,25.0,,19,0,3,3,14,23133
12864,0,1,2,3,6,5,4,4666,1,41,0,0,1,203,39.0,,15,1,1,4,11,19090
12865,0,0,1,4,1,0,2,5065,0,66,0,0,1,266,24.0,,28,0,4,4,17,39118
12866,0,0,1,4,4,0,4,4722,0,48,0,0,1,256,41.0,2018.0,5,1,0,3,5,7112
12867,0,1,3,2,7,0,7,4630,1,47,0,0,1,224,27.0,2003.0,24,1,2,3,19,31123
12868,0,0,3,5,3,0,4,5709,1,42,0,0,0,216,20.0,2020.0,7,0,4,2,23,8124
12869,0,1,2,2,8,0,2,4323,1,23,0,0,0,140,18.0,2019.0,5,0,0,3,19,7085
12870,0,1,3,1,5,0,2,4501,0,34,0,0,0,211,,2011.0,20,1,0,3,12,27081
12871,0,0,1,5,5,0,2,5120,0,47,0,0,0,115,41.0,2015.0,15,1,1,6,28,22089
12872,0,1,0,3,8,1,10,4223,1,64,0,0,0,113,20.0,2001.0,24,1,0,6,26,31090
12873,0,0,1,5,8,0,4,4609,0,18,0,0,1,87,30.0,2006.0,24,0,4,3,28,31124
12874,1,1,1,3,5,0,2,8204,1,37,0,1,1,81,33.0,2000.0,23,0,2,2,26,29096
12875,0,2,3,0,4,0,5,6826,0,20,0,0,1,238,34.0,1996.0,27,0,3,2,21,33080
12876,0,1,2,2,0,1,2,5347,1,29,0,0,0,146,37.0,,22,0,0,3,27,29119
12877,0,0,1,5,7,2,3,4630,1,63,0,0,1,89,36.0,,23,0,0,3,28,28124
12878,0,1,3,3,8,1,2,5629,1,65,0,0,1,75,35.0,2002.0,26,1,4,3,11,34114
12879,0,1,2,1,2,0,3,3305,1,48,0,0,0,113,32.0,,24,0,3,2,22,29060
12880,0,1,2,1,8,0,2,5478,1,52,0,0,0,223,23.0,2001.0,36,0,0,6,32,48107
12881,0,1,3,2,4,1,4,3761,0,47,0,0,1,178,33.0,2019.0,5,1,0,2,19,6079
12882,0,1,3,2,8,0,3,4241,1,69,0,0,0,248,26.0,2012.0,15,0,3,4,19,19137
12883,0,0,1,4,2,0,4,5100,1,15,0,0,0,167,24.0,,22,0,0,2,25,28107
12884,0,1,3,3,3,1,2,5279,1,69,1,1,1,261,28.0,2017.0,12,1,1,3,26,16090
12885,1,0,1,5,1,2,2,4777,0,53,0,0,1,125,25.0,,25,0,2,6,28,29122
12886,0,0,3,4,5,0,4,4735,1,31,0,0,1,211,24.0,2021.0,7,0,3,3,10,8060
12887,0,1,3,3,7,0,4,8204,1,51,1,0,1,153,27.0,1998.0,26,1,2,4,11,34061
12888,0,0,2,5,0,1,1,6487,0,19,0,0,1,141,53.0,,15,0,0,4,29,19064
12889,1,1,3,1,4,1,4,4208,1,28,0,0,0,246,17.0,2006.0,16,0,0,6,12,22108
12890,0,2,1,0,0,2,2,6150,0,19,0,0,1,133,48.0,,12,0,0,1,21,17136
12891,0,1,1,1,1,0,3,7558,0,41,1,1,1,60,27.0,,5,1,4,3,22,7062
12892,0,1,3,3,6,0,3,4167,1,63,0,0,0,107,29.0,2007.0,24,1,1,2,11,31075
12893,1,0,1,4,4,0,2,5841,0,20,0,0,1,108,27.0,2016.0,11,1,1,5,24,15136
12894,0,1,1,3,6,2,4,4766,0,68,0,0,1,126,28.0,2008.0,20,1,2,2,26,24074
12895,0,1,3,1,8,0,4,4103,1,22,1,0,0,128,31.0,1998.0,15,0,0,6,12,19106
12896,0,2,2,0,3,0,2,6055,1,47,0,0,0,258,20.0,,15,1,3,4,16,18083
12897,1,0,2,4,1,0,4,4652,1,47,0,0,1,58,23.0,,20,0,2,6,14,24129
12898,0,1,3,1,4,0,3,4279,0,63,0,0,1,132,24.0,,10,1,3,6,18,12077
12899,0,2,3,5,8,1,4,3710,0,62,0,0,1,136,27.0,2020.0,7,1,4,1,2,10070
12900,0,2,2,0,7,0,3,4160,0,17,0,0,1,130,26.0,2002.0,34,1,1,4,21,48087
12901,0,0,1,5,3,0,2,4217,1,55,0,0,0,81,17.0,2005.0,25,0,2,6,23,31066
12902,0,2,1,5,5,3,3,6080,1,22,0,0,0,113,28.0,2020.0,7,0,4,1,9,9057
12903,0,1,1,2,2,0,4,4113,0,46,0,0,1,203,30.0,,20,0,3,6,27,25141
12904,0,0,1,4,8,0,4,4209,1,66,0,0,0,170,22.0,2001.0,24,1,4,6,24,31130
12905,0,0,1,5,5,0,2,5029,0,46,0,0,1,77,39.0,2011.0,24,0,0,6,23,33081
12906,0,0,1,4,3,2,2,5214,1,59,0,0,0,153,18.0,,4,1,3,6,5,5151
12907,0,1,2,1,8,1,4,5226,1,70,0,0,1,265,29.0,2002.0,38,1,1,2,32,51150
12908,0,0,1,4,1,0,4,2709,0,61,0,0,0,195,48.0,,20,0,0,2,17,27077
12909,0,0,1,5,3,0,4,4040,0,19,0,0,1,121,36.0,1996.0,35,0,2,4,6,43146
12910,0,0,3,4,4,0,3,3221,0,34,0,0,1,209,43.0,2008.0,19,0,2,5,10,22128
12911,0,0,1,4,3,3,2,5109,1,57,0,0,1,113,,2002.0,24,0,3,5,25,27058
12912,0,0,3,4,3,0,4,4422,0,49,0,0,0,59,23.0,2009.0,16,0,2,5,14,20076
12913,0,1,2,1,8,2,3,5118,1,54,0,0,0,164,,2018.0,5,0,3,3,32,6128
12914,0,0,3,4,6,3,2,5213,1,57,0,0,0,158,14.0,2006.0,19,0,4,2,25,24076
12915,0,0,3,4,7,0,4,5023,0,49,0,0,1,96,25.0,,13,1,0,2,14,17127
12916,0,1,3,2,7,0,4,4740,1,52,0,0,0,132,29.0,2006.0,23,0,2,3,19,28134
12917,0,2,1,5,4,0,5,5169,0,33,0,0,0,173,26.0,2011.0,20,0,0,3,13,25094
12918,1,1,1,1,5,0,4,5230,0,48,1,0,1,117,55.0,2002.0,22,0,2,2,12,27075
12919,0,0,1,4,5,2,3,7650,1,54,0,0,1,115,26.0,,26,1,1,3,14,34075
12920,1,0,3,4,5,3,3,3692,1,36,0,0,1,173,35.0,,5,1,0,4,14,7142
